"","ones","dem","rep","female","age","BA"
"8879",1,0,1,1,29,0
"8880",1,0,1,1,30,0
"8881",1,0,0,0,36,1
"8882",1,0,0,0,33,1
"8883",1,1,0,1,36,1
"8884",1,0,1,0,32,0
"8885",1,0,1,0,64,1
"8886",1,0,0,0,37,1
"8887",1,0,0,0,31,1
"8888",1,0,0,0,49,1
"8889",1,0,0,0,63,1
"8890",1,0,1,0,36,1
"8891",1,0,1,0,20,1
"8892",1,1,0,1,32,1
"8893",1,1,0,1,33,1
"8894",1,0,0,0,53,1
"8895",1,0,1,0,33,1
"8896",1,0,0,0,37,1
"8897",1,0,0,0,20,1
"8898",1,1,0,1,29,1
"8899",1,1,0,1,43,1
"8900",1,1,0,0,56,1
"8901",1,1,0,1,33,1
"8902",1,0,0,0,45,1
"8903",1,0,1,1,53,0
"8904",1,1,0,0,28,1
"8905",1,0,0,1,35,0
"8906",1,0,1,1,38,0
"8907",1,0,1,1,32,1
"8908",1,1,0,1,60,0
"8909",1,0,0,0,26,0
"8910",1,0,0,0,24,1
"8911",1,0,1,0,41,0
"8912",1,1,0,1,30,1
"8913",1,0,0,0,29,1
"8914",1,1,0,1,52,0
"8915",1,0,1,0,19,1
"8916",1,1,0,0,26,1
"8917",1,0,1,1,11,1
"8918",1,0,0,1,31,0
"8919",1,0,1,0,13,0
"8920",1,0,0,0,36,1
"8921",1,0,1,0,20,1
"8922",1,0,0,1,43,1
"8923",1,0,1,0,46,1
"8924",1,0,0,0,43,1
"8925",1,1,0,0,36,1
"8926",1,0,0,0,39,1
"8927",1,0,1,0,22,1
"8928",1,0,1,1,49,0
"8929",1,1,0,1,51,0
"8930",1,1,0,0,35,1
"8931",1,0,0,0,19,1
"8932",1,0,1,1,68,1
"8933",1,0,1,1,39,0
"8934",1,1,0,0,35,1
"8935",1,0,0,0,21,0
"8936",1,0,0,0,32,1
"8937",1,0,0,1,29,1
"8938",1,0,1,0,55,1
"8939",1,0,0,0,40,1
"8940",1,0,1,0,45,0
"8941",1,0,0,1,12,0
"8942",1,0,0,1,32,0
"8943",1,0,0,0,40,1
"8944",1,0,1,0,60,1
"8945",1,0,0,1,63,0
"8946",1,0,1,0,44,1
"8947",1,1,0,1,46,1
"8948",1,0,0,0,46,1
"8949",1,1,0,0,38,1
"8950",1,0,1,1,69,1
"8951",1,0,0,0,33,1
"8952",1,1,0,1,73,1
"8953",1,1,0,1,33,0
"8954",1,1,0,0,41,0
"8955",1,1,0,1,44,0
"8956",1,0,0,1,34,0
"8957",1,0,1,0,33,0
"8958",1,1,0,0,51,1
"8959",1,0,1,0,53,1
"8960",1,0,1,0,38,0
"8961",1,0,1,1,49,1
"8962",1,0,1,1,31,1
"8963",1,0,1,0,36,1
"8964",1,0,1,1,59,0
"8965",1,1,0,0,54,0
"8966",1,0,0,1,39,0
"8967",1,1,0,0,25,1
"8968",1,0,0,0,63,0
"8969",1,0,1,0,21,0
"8970",1,1,0,0,31,1
"8971",1,0,0,1,21,1
"8972",1,1,0,1,31,0
"8973",1,1,0,0,63,1
"8974",1,0,1,0,29,0
"8975",1,0,0,1,60,0
"8976",1,1,0,1,27,0
"8977",1,0,1,0,45,1
"8978",1,1,0,0,37,0
"8979",1,0,0,1,50,0
"8980",1,1,0,1,70,1
"8981",1,0,1,0,24,1
"8982",1,0,1,1,31,0
"8983",1,0,0,0,23,1
"8984",1,0,1,1,69,1
"8985",1,0,0,0,39,0
"8986",1,0,1,1,30,1
"8987",1,0,1,1,49,1
"8988",1,1,0,1,34,1
"8989",1,0,1,1,27,1
"8990",1,0,1,0,22,1
"8991",1,0,0,0,22,1
"8992",1,1,0,1,35,0
"8993",1,0,0,0,27,0
"8994",1,0,0,1,40,1
"8995",1,0,1,0,47,1
"8996",1,0,1,0,31,0
"8997",1,1,0,1,14,0
"8998",1,0,1,1,44,0
"8999",1,0,0,0,37,1
"9000",1,0,0,1,70,1
"9001",1,1,0,1,32,1
"9002",1,0,0,1,65,1
"9003",1,1,0,1,10,1
"9004",1,0,0,0,49,0
"9005",1,0,1,0,42,0
"9006",1,0,0,0,32,1
"9007",1,1,0,0,23,1
"9008",1,1,0,0,31,0
"9009",1,0,1,0,39,0
"9010",1,1,0,0,47,1
"9011",1,0,1,0,41,1
"9012",1,1,0,0,65,1
"9013",1,1,0,0,16,0
"9014",1,0,1,0,34,1
"9015",1,1,0,0,59,1
"9016",1,0,1,0,42,0
"9017",1,1,0,1,40,0
"9018",1,0,0,1,25,1
"9019",1,1,0,0,30,1
"9020",1,0,1,1,62,0
"9021",1,0,1,0,44,0
"9022",1,0,0,1,35,0
"9023",1,0,1,1,26,0
"9024",1,1,0,1,57,0
"9025",1,0,0,0,49,1
"9026",1,1,0,0,53,1
"9027",1,0,1,0,31,0
"9028",1,0,0,1,30,0
"9029",1,1,0,0,64,0
"9030",1,0,1,0,18,1
"9031",1,0,1,1,26,0
"9032",1,1,0,1,24,1
"9033",1,0,0,0,66,0
"9034",1,1,0,1,20,0
"9035",1,0,0,1,44,0
"9036",1,0,0,1,26,0
"9037",1,0,0,1,13,0
"9038",1,1,0,0,36,1
"9039",1,0,0,0,32,1
"9040",1,1,0,1,31,0
"9041",1,0,1,1,38,0
"9042",1,0,0,0,28,1
"9043",1,0,1,1,24,0
"9044",1,0,1,1,32,1
"9045",1,0,1,1,26,0
"9046",1,1,0,0,31,1
"9047",1,0,0,0,28,1
"9048",1,0,0,0,37,1
"9049",1,0,1,0,31,0
"9050",1,0,0,0,58,1
"9051",1,0,0,0,40,1
"9052",1,0,0,1,35,0
"9053",1,0,1,1,66,1
"9054",1,0,0,0,30,1
"9055",1,0,1,0,34,1
"9056",1,1,0,1,46,1
"9057",1,0,1,0,36,1
"9058",1,0,1,1,34,0
"9059",1,0,1,0,18,0
"9060",1,0,1,1,61,0
"9061",1,1,0,0,22,0
"9062",1,1,0,1,25,0
"9063",1,0,1,0,24,1
"9064",1,1,0,1,40,1
"9065",1,1,0,1,38,0
"9066",1,0,0,0,55,1
"9067",1,0,1,0,37,1
"9068",1,1,0,1,45,0
"9069",1,1,0,0,26,1
"9070",1,0,0,0,66,1
"9071",1,1,0,0,36,0
"9072",1,0,1,0,34,1
"9073",1,1,0,0,9,1
"9074",1,0,1,0,44,1
"9075",1,1,0,1,35,1
"9076",1,1,0,1,42,1
"9077",1,1,0,1,35,1
"9078",1,0,1,1,43,0
"9079",1,0,0,1,52,1
"9080",1,1,0,0,33,1
"9081",1,1,0,1,37,0
"9082",1,0,0,0,43,1
"9083",1,0,0,1,46,0
"9084",1,0,1,0,23,1
"9085",1,0,0,0,32,0
"9086",1,0,0,1,47,1
"9087",1,0,1,0,29,0
"9088",1,0,0,0,24,1
"9089",1,0,1,1,52,0
"9090",1,0,1,0,49,1
"9091",1,0,1,0,45,1
"9092",1,0,0,0,29,0
"9093",1,1,0,0,25,0
"9094",1,1,0,1,23,0
"9095",1,1,0,0,33,1
"9096",1,0,1,0,23,0
"9097",1,1,0,0,11,1
"9098",1,0,1,1,41,0
"9099",1,1,0,0,31,1
"9100",1,0,0,0,41,0
"9101",1,0,1,1,30,0
"9102",1,0,1,0,19,0
"9103",1,0,1,1,34,0
"9104",1,0,1,0,50,1
"9105",1,1,0,1,59,0
"9106",1,0,0,1,27,1
"9107",1,1,0,1,37,0
"9108",1,0,0,1,39,0
"9109",1,1,0,0,26,1
"9110",1,0,1,0,32,1
"9111",1,0,0,0,24,0
"9112",1,0,1,0,22,1
"9113",1,0,1,0,25,1
"9114",1,0,1,0,32,0
"9115",1,0,1,0,68,1
"9116",1,0,0,1,32,0
"9117",1,1,0,0,41,1
"9118",1,1,0,0,32,1
"9119",1,0,1,0,21,0
"9120",1,1,0,1,45,0
"9121",1,0,1,1,68,0
"9122",1,0,1,0,31,1
"9123",1,0,1,1,23,0
"9124",1,0,1,0,26,0
"9125",1,0,0,0,31,0
"9126",1,0,0,0,30,1
"9127",1,1,0,1,36,0
"9128",1,1,0,1,47,1
"9129",1,1,0,1,30,1
"9130",1,0,0,1,21,1
"9131",1,0,0,1,43,1
"9132",1,1,0,1,43,1
"9133",1,NA,NA,1,41,0
"9134",1,0,0,0,47,0
"9135",1,0,1,1,48,0
"9136",1,0,0,0,38,0
"9137",1,0,0,0,52,0
"9138",1,0,0,0,34,0
"9139",1,0,1,1,26,0
"9140",1,0,1,0,18,0
"9141",1,0,1,1,32,0
"9142",1,0,0,0,42,0
"9143",1,0,1,1,27,0
"9144",1,0,0,1,36,0
"9145",1,0,0,0,72,1
"9146",1,0,0,0,73,0
"9147",1,0,0,0,33,0
"9148",1,0,1,1,34,0
"9149",1,0,1,1,26,0
"9150",1,1,0,0,50,1
"9151",1,0,0,1,55,1
"9152",1,0,0,0,47,1
"9153",1,0,0,1,41,0
"9154",1,0,0,0,22,1
"9155",1,0,0,0,31,1
"9156",1,1,0,1,36,1
"9157",1,0,1,0,44,1
"9158",1,1,0,0,38,0
"9159",1,0,1,1,50,1
"9160",1,0,0,1,47,0
"9161",1,0,1,1,53,0
"9162",1,1,0,1,64,1
"9163",1,1,0,0,67,1
"9164",1,1,0,1,34,0
"9165",1,1,0,0,63,0
"9166",1,0,0,1,43,0
"9167",1,0,1,1,36,0
"9168",1,0,0,0,44,1
"9169",1,0,0,0,21,0
"9170",1,1,0,1,34,1
"9171",1,0,1,0,42,0
"9172",1,0,1,0,42,0
"9173",1,0,0,0,24,0
"9174",1,1,0,1,30,1
"9175",1,0,1,1,43,1
"9176",1,0,0,1,54,1
"9177",1,1,0,1,29,0
"9178",1,1,0,0,41,0
"9179",1,0,1,1,41,0
"9180",1,0,0,1,22,1
"9181",1,1,0,1,31,0
"9182",1,0,0,0,38,0
"9183",1,1,0,0,71,1
"9184",1,0,0,0,36,0
"9185",1,1,0,1,56,1
"9186",1,0,0,1,36,0
"9187",1,1,0,1,33,0
"9188",1,1,0,1,24,0
"9189",1,0,0,0,33,1
"9190",1,0,1,0,30,1
"9191",1,0,1,0,29,1
"9192",1,0,0,1,21,1
"9193",1,1,0,1,47,0
"9194",1,0,1,0,34,0
"9195",1,0,1,1,17,1
"9196",1,0,0,0,53,0
"9197",1,0,0,0,28,1
"9198",1,0,1,0,40,1
"9199",1,1,0,0,67,0
"9200",1,0,1,0,28,1
"9201",1,0,0,0,43,0
"9202",1,0,0,0,44,1
"9203",1,0,0,0,39,1
"9204",1,0,1,1,37,1
"9205",1,0,1,1,21,0
"9206",1,0,1,0,34,1
"9207",1,1,0,1,70,0
"9208",1,0,0,0,23,0
"9209",1,0,0,0,15,1
"9210",1,0,0,0,21,0
"9211",1,0,1,0,40,0
"9212",1,1,0,1,26,1
"9213",1,1,0,0,13,0
"9214",1,0,1,1,38,0
"9215",1,0,0,0,21,1
"9216",1,1,0,1,33,0
"9217",1,1,0,0,41,0
"9218",1,1,0,1,29,1
"9219",1,0,1,1,48,1
"9220",1,0,1,1,29,0
"9221",1,0,1,0,12,1
"9222",1,1,0,0,39,0
"9223",1,0,1,0,36,1
"9224",1,0,1,1,39,1
"9225",1,0,0,0,26,0
"9226",1,1,0,1,59,0
"9227",1,0,0,0,34,0
"9228",1,0,1,0,56,1
"9229",1,1,0,1,29,1
"9230",1,0,1,0,55,1
"9231",1,0,0,1,39,1
"9232",1,0,0,1,49,0
"9233",1,0,1,0,20,0
"9234",1,0,1,1,32,0
"9235",1,1,0,0,34,0
"9236",1,1,0,1,33,1
"9237",1,0,0,0,31,0
"9238",1,0,0,1,26,0
"9239",1,1,0,1,30,1
"9240",1,0,1,0,44,0
"9241",1,0,0,1,27,1
"9242",1,0,1,0,21,1
"9243",1,0,0,0,40,1
"9244",1,0,0,0,32,0
"9245",1,1,0,1,64,0
"9246",1,1,0,0,19,1
"9247",1,0,0,0,38,1
"9248",1,1,0,1,48,0
"9249",1,0,1,0,39,1
"9250",1,0,1,0,31,1
"9251",1,0,0,1,17,1
"9252",1,0,0,1,36,0
"9253",1,1,0,0,43,0
"9254",1,0,1,1,37,0
"9255",1,1,0,0,43,0
"9256",1,0,0,1,46,1
"9257",1,0,0,1,33,0
"9258",1,1,0,1,38,1
"9259",1,1,0,0,33,0
"9260",1,1,0,0,34,0
"9261",1,0,1,1,34,0
"9262",1,0,0,1,30,1
"9263",1,0,0,0,43,1
"9264",1,0,0,0,38,0
"9265",1,0,0,1,41,1
"9266",1,0,1,0,14,0
"9267",1,0,0,0,33,0
"9268",1,1,0,1,37,0
"9269",1,0,1,1,37,1
"9270",1,0,1,0,54,1
"9271",1,1,0,1,69,1
"9272",1,1,0,1,17,1
"9273",1,0,0,1,47,0
"9274",1,0,0,0,35,1
"9275",1,0,1,1,27,0
"9276",1,0,0,0,3,1
"9277",1,1,0,0,20,0
"9278",1,0,0,1,18,1
"9279",1,0,0,1,63,1
"9280",1,0,1,0,27,0
"9281",1,0,0,0,13,1
"9282",1,1,0,1,28,0
"9283",1,1,0,0,27,1
"9284",1,1,0,0,61,1
"9285",1,0,1,0,48,0
"9286",1,0,0,1,34,1
"9287",1,0,0,0,28,1
"9288",1,0,1,0,25,1
"9289",1,1,0,1,40,0
"9290",1,0,1,1,46,1
"9291",1,0,1,1,50,0
"9292",1,1,0,1,41,1
"9293",1,1,0,0,42,1
"9294",1,0,1,1,35,0
"9295",1,0,1,0,21,1
"9296",1,0,1,0,30,1
"9297",1,0,1,0,35,0
"9298",1,0,1,0,24,1
"9299",1,0,0,0,24,0
"9300",1,0,1,0,31,1
"9301",1,0,1,1,57,1
"9302",1,1,0,0,42,0
"9303",1,0,0,0,73,1
"9304",1,0,1,0,26,1
"9305",1,0,0,0,38,1
"9306",1,0,1,0,42,1
"9307",1,1,0,1,25,1
"9308",1,0,1,1,35,0
"9309",1,1,0,0,11,1
"9310",1,0,0,1,45,1
"9311",1,0,1,1,48,0
"9312",1,1,0,0,42,0
"9313",1,0,1,1,9,0
"9314",1,0,0,0,22,1
"9315",1,0,0,0,30,1
"9316",1,0,0,0,63,1
"9317",1,1,0,1,31,1
"9318",1,0,0,0,30,1
"9319",1,0,1,1,47,1
"9320",1,0,1,0,30,1
"9321",1,0,0,0,68,0
"9322",1,0,0,1,23,0
"9323",1,1,0,0,35,0
"9324",1,0,0,1,53,1
"9325",1,0,1,0,27,0
"9326",1,0,1,0,30,0
"9327",1,0,0,0,22,0
"9328",1,0,0,0,40,1
"9329",1,0,0,0,24,0
"9330",1,0,1,1,39,1
"9331",1,1,0,1,52,1
"9332",1,1,0,0,60,0
"9333",1,1,0,0,27,0
"9334",1,0,0,0,23,1
"9335",1,0,0,0,41,0
"9336",1,1,0,0,45,1
"9337",1,1,0,0,52,1
"9338",1,0,0,0,30,0
"9339",1,1,0,1,26,1
"9340",1,1,0,0,23,1
"9341",1,1,0,1,22,1
"9342",1,0,0,1,21,0
"9343",1,1,0,1,23,1
"9344",1,1,0,0,35,0
"9345",1,1,0,1,45,1
"9346",1,0,0,0,14,1
"9347",1,0,0,1,49,1
"9348",1,0,1,0,26,1
"9349",1,0,0,0,25,1
"9350",1,0,1,1,45,0
"9351",1,0,1,0,60,0
"9352",1,1,0,0,38,0
"9353",1,0,1,1,59,1
"9354",1,0,0,0,33,0
"9355",1,0,1,1,43,1
"9356",1,0,0,0,53,0
"9357",1,1,0,0,26,0
"9358",1,1,0,0,62,1
"9359",1,1,0,0,65,1
"9360",1,1,0,0,27,1
"9361",1,1,0,0,41,1
"9362",1,0,1,0,50,0
"9363",1,0,0,0,42,0
"9364",1,0,0,1,33,1
"9365",1,0,0,0,26,0
"9366",1,0,1,1,69,1
"9367",1,0,1,0,24,0
"9368",1,0,0,0,29,1
"9369",1,1,0,1,16,0
"9370",1,0,1,1,47,0
"9371",1,1,0,1,32,0
"9372",1,0,1,0,35,1
"9373",1,0,1,0,29,0
"9374",1,1,0,1,43,0
"9375",1,0,1,1,54,1
"9376",1,0,0,1,41,0
"9377",1,0,1,0,31,0
"9378",1,1,0,0,29,0
"9379",1,0,0,0,60,1
"9380",1,0,1,0,68,1
"9381",1,1,0,1,28,1
"9382",1,0,1,1,40,1
"9383",1,0,1,0,28,0
"9384",1,1,0,1,25,0
"9385",1,0,0,0,31,1
"9386",1,0,1,0,44,1
"9387",1,1,0,1,64,0
"9388",1,0,1,1,72,0
"9389",1,1,0,0,30,1
"9390",1,0,1,0,29,0
"9391",1,0,0,0,36,0
"9392",1,0,0,0,44,1
"9393",1,0,0,1,38,0
"9394",1,0,0,0,20,0
"9395",1,1,0,1,52,1
"9396",1,0,0,0,25,0
"9397",1,0,0,0,26,0
"9398",1,1,0,1,33,1
"9399",1,0,1,1,47,1
"9400",1,1,0,0,41,1
"9401",1,NA,NA,0,46,0
"9402",1,1,0,1,26,1
"9403",1,0,1,0,43,1
"9404",1,1,0,1,63,1
"9405",1,0,0,1,34,1
"9406",1,1,0,0,41,1
"9407",1,0,0,0,19,0
"9408",1,0,1,1,43,1
"9409",1,0,1,0,21,0
"9410",1,1,0,0,63,1
"9411",1,1,0,0,47,1
"9412",1,0,1,0,26,0
"9413",1,0,1,0,40,0
"9414",1,1,0,0,26,1
"9415",1,0,1,0,36,1
"9416",1,0,1,1,52,1
"9417",1,0,1,1,17,1
"9418",1,0,1,1,30,0
"9419",1,0,0,1,44,0
"9420",1,0,0,0,29,1
"9421",1,0,0,0,8,1
"9422",1,0,1,0,18,1
"9423",1,1,0,1,54,1
"9424",1,1,0,0,26,1
"9425",1,0,0,0,41,1
"9426",1,1,0,0,31,1
"9427",1,0,1,0,41,0
"9428",1,1,0,1,39,1
"9429",1,1,0,0,44,0
"9430",1,0,1,0,74,0
"9431",1,0,1,0,60,1
"9432",1,0,1,1,26,1
"9433",1,0,1,0,33,1
"9434",1,1,0,1,18,1
"9435",1,0,1,0,22,1
"9436",1,0,0,0,41,0
"9437",1,0,1,0,20,1
"9438",1,1,0,0,30,0
"9439",1,0,1,0,28,1
"9440",1,0,1,0,26,1
"9441",1,0,1,0,40,1
"9442",1,0,0,0,25,0
"9443",1,0,1,0,23,1
"9444",1,0,0,0,7,1
"9445",1,0,1,1,70,0
"9446",1,0,0,0,31,1
"9447",1,0,1,0,25,1
"9448",1,0,0,0,24,1
"9449",1,1,0,0,34,0
"9450",1,0,1,0,28,0
"9451",1,1,0,0,26,1
"9452",1,0,0,0,50,1
"9453",1,0,0,0,43,0
"9454",1,0,1,0,31,1
"9455",1,0,1,0,34,0
"9456",1,0,0,1,33,1
"9457",1,0,1,0,30,1
"9458",1,1,0,0,28,0
"9459",1,0,1,0,37,0
"9460",1,0,1,0,27,0
"9461",1,0,0,1,58,1
"9462",1,0,0,0,30,0
"9463",1,0,1,0,25,1
"9464",1,0,0,0,29,1
"9465",1,0,1,0,44,1
"9466",1,0,0,0,60,1
"9467",1,0,1,1,45,0
"9468",1,0,1,0,42,0
"9469",1,0,1,0,45,0
"9470",1,0,0,1,23,0
"9471",1,0,0,0,25,1
"9472",1,0,1,1,44,0
"9473",1,0,0,0,36,0
"9474",1,0,0,1,41,0
"9475",1,1,0,0,26,1
"9476",1,0,0,1,48,1
"9477",1,0,0,0,35,1
"9478",1,0,1,1,29,1
"9479",1,0,1,0,36,0
"9480",1,0,0,0,31,1
"9481",1,0,0,1,30,0
"9482",1,0,0,0,27,1
"9483",1,0,1,0,27,1
"9484",1,0,0,1,27,0
"9485",1,0,0,0,15,1
"9486",1,0,1,0,45,0
"9487",1,1,0,0,27,0
"9488",1,0,0,0,27,1
"9489",1,1,0,0,44,0
"9490",1,0,1,0,35,1
"9491",1,0,1,0,35,0
"9492",1,0,1,0,25,1
"9493",1,0,1,1,30,1
"9494",1,0,1,0,34,1
"9495",1,0,0,0,36,1
"9496",1,0,0,0,42,0
"9497",1,1,0,1,36,0
"9498",1,1,0,1,64,0
"9499",1,1,0,1,28,1
"9500",1,0,0,0,32,1
"9501",1,1,0,0,19,1
"9502",1,0,0,0,40,0
"9503",1,0,1,0,29,0
"9504",1,0,1,0,52,0
"9505",1,0,0,1,25,1
"9506",1,0,1,0,16,1
"9507",1,0,0,0,29,1
"9508",1,0,0,0,30,1
"9509",1,0,1,0,16,1
"9510",1,0,0,0,38,1
"9511",1,0,0,0,30,0
"9512",1,0,1,1,30,1
"9513",1,0,1,1,32,0
"9514",1,0,1,0,46,0
"9515",1,1,0,1,41,1
"9516",1,0,0,0,27,0
"9517",1,0,1,1,46,1
"9518",1,0,0,1,37,1
"9519",1,0,0,0,38,1
"9520",1,0,1,0,19,1
"9521",1,0,1,1,34,1
"9522",1,0,0,1,24,0
"9523",1,1,0,1,42,1
"9524",1,0,0,0,28,0
"9525",1,0,0,1,55,0
"9526",1,0,0,0,36,1
"9527",1,0,0,1,61,1
"9528",1,0,1,0,44,1
"9529",1,0,1,0,39,1
"9530",1,0,0,0,32,0
"9531",1,0,0,1,47,1
"9532",1,0,1,0,58,0
"9533",1,1,0,0,26,1
"9534",1,0,0,0,22,0
"9535",1,0,1,1,39,1
"9536",1,0,0,1,27,1
"9537",1,0,1,1,31,1
"9538",1,0,1,0,31,1
"9539",1,0,1,0,17,1
"9540",1,0,0,1,44,0
"9541",1,0,1,0,36,1
"9542",1,0,0,0,23,0
"9543",1,0,1,1,45,0
"9544",1,0,0,0,29,1
"9545",1,0,1,0,24,1
"9546",1,0,1,0,25,0
"9547",1,0,1,0,28,0
"9548",1,1,0,1,28,1
"9549",1,0,1,1,28,1
"9550",1,0,0,0,25,1
"9551",1,0,0,0,43,0
"9552",1,1,0,0,33,1
"9553",1,0,1,1,35,1
"9554",1,1,0,1,37,1
"9555",1,0,0,0,18,1
"9556",1,0,1,1,21,1
"9557",1,0,1,1,38,0
"9558",1,1,0,1,53,1
"9559",1,0,0,0,40,1
"9560",1,0,0,0,17,1
"9561",1,0,1,1,42,0
"9562",1,0,1,0,24,0
"9563",1,0,1,1,33,1
"9564",1,0,0,1,33,0
"9565",1,0,1,0,26,0
"9566",1,0,0,0,22,0
"9567",1,0,1,0,46,0
"9568",1,0,0,0,20,0
"9569",1,0,1,0,31,1
"9570",1,0,1,1,21,0
"9571",1,0,1,1,29,0
"9572",1,0,1,1,24,0
"9573",1,0,1,1,19,0
"9574",1,0,1,0,30,0
"9575",1,0,1,0,25,1
"9576",1,1,0,1,33,0
"9577",1,1,0,1,30,1
"9578",1,0,1,0,40,0
"9579",1,0,0,0,31,1
"9580",1,0,1,0,45,0
"9581",1,0,1,0,35,1
"9582",1,0,0,0,68,0
"9583",1,1,0,0,46,1
"9584",1,0,0,1,55,1
"9585",1,1,0,0,42,1
"9586",1,0,1,0,39,0
"9587",1,0,1,0,37,0
"9588",1,0,0,1,15,0
"9589",1,0,1,0,31,1
"9590",1,0,0,1,59,0
"9591",1,0,1,0,48,1
"9592",1,1,0,0,32,0
"9593",1,0,0,1,55,0
"9594",1,0,1,0,40,1
"9595",1,1,0,1,29,0
"9596",1,1,0,0,55,0
"9597",1,1,0,1,61,0
"9598",1,0,1,0,27,0
"9599",1,1,0,0,29,1
"9600",1,0,1,0,45,1
"9601",1,0,1,0,24,1
"9602",1,0,1,0,27,0
"9603",1,1,0,0,31,1
"9604",1,1,0,1,54,0
"9605",1,NA,NA,1,47,0
"9606",1,0,1,0,18,0
"9607",1,0,0,0,30,1
"9608",1,0,1,0,38,1
"9609",1,0,1,0,53,1
"9610",1,0,0,0,32,1
"9611",1,1,0,1,27,0
"9612",1,0,0,1,33,1
"9613",1,0,0,0,35,0
"9614",1,0,0,0,19,0
"9615",1,0,0,0,30,1
"9616",1,0,1,0,31,0
"9617",1,0,1,0,19,0
"9618",1,0,1,1,22,0
"9619",1,0,0,0,25,1
"9620",1,0,1,0,31,0
"9621",1,0,1,0,30,1
"9622",1,0,1,0,29,0
"9623",1,0,1,0,43,1
"9624",1,1,0,1,40,1
"9625",1,1,0,1,42,1
"9626",1,0,1,1,32,0
"9627",1,0,1,1,33,0
"9628",1,0,0,0,50,0
"9629",1,0,0,0,28,0
"9630",1,1,0,1,31,0
"9631",1,0,0,0,36,1
"9632",1,0,1,1,39,0
"9633",1,0,1,0,36,0
"9634",1,0,0,1,31,0
"9635",1,0,1,0,39,1
"9636",1,0,0,1,21,1
"9637",1,0,0,0,39,1
"9638",1,1,0,0,41,1
"9639",1,0,0,0,26,0
"9640",1,0,1,1,25,0
"9641",1,0,0,0,17,0
"9642",1,0,0,0,27,0
"9643",1,0,1,0,14,1
"9644",1,0,0,0,35,1
"9645",1,0,0,1,29,1
"9646",1,1,0,0,29,1
"9647",1,0,1,1,38,0
"9648",1,0,0,0,52,1
"9649",1,1,0,0,56,1
"9650",1,0,1,0,31,0
"9651",1,0,1,0,71,0
"9652",1,0,0,0,43,1
"9653",1,1,0,0,46,0
"9654",1,0,1,1,32,0
"9655",1,0,0,0,32,1
"9656",1,0,1,0,40,1
"9657",1,0,1,0,31,1
"9658",1,0,0,1,26,0
"9659",1,0,1,0,25,0
"9660",1,1,0,1,66,1
"9661",1,0,1,0,50,1
"9662",1,1,0,1,42,1
"9663",1,0,0,0,72,0
"9664",1,0,1,1,41,1
"9665",1,0,1,0,40,1
"9666",1,0,1,0,25,0
"9667",1,0,1,0,39,0
"9668",1,0,0,0,36,1
"9669",1,0,1,0,37,1
"9670",1,1,0,1,38,1
"9671",1,0,1,0,35,0
"9672",1,0,0,0,43,0
"9673",1,1,0,0,56,1
"9674",1,0,1,1,39,1
"9675",1,0,1,0,27,0
"9676",1,1,0,1,33,0
"9677",1,0,1,1,17,0
"9678",1,0,1,0,51,1
"9679",1,0,1,1,43,0
"9680",1,1,0,0,54,0
"9681",1,1,0,0,25,1
"9682",1,1,0,0,40,0
"9683",1,0,1,1,29,0
"9684",1,0,0,0,42,0
"9685",1,1,0,1,26,1
"9686",1,0,1,0,31,0
"9687",1,1,0,0,68,1
"9688",1,0,1,0,27,1
"9689",1,0,0,1,17,0
"9690",1,1,0,0,47,0
"9691",1,0,1,0,49,1
"9692",1,0,1,1,47,1
"9693",1,1,0,0,26,1
"9694",1,0,0,0,15,1
"9695",1,1,0,0,54,1
"9696",1,1,0,0,24,1
"9697",1,0,0,1,20,0
"9698",1,1,0,1,41,1
"9699",1,0,0,0,71,1
"9700",1,1,0,1,33,1
"9701",1,0,1,0,53,0
"9702",1,0,1,0,38,0
"9703",1,0,0,1,39,0
"9704",1,1,0,1,47,0
"9705",1,1,0,1,48,1
"9706",1,0,1,1,26,0
"9707",1,0,0,0,33,0
"9708",1,1,0,0,52,1
"9709",1,1,0,1,45,1
"9710",1,0,0,0,43,1
"9711",1,1,0,1,25,0
"9712",1,1,0,1,42,0
"9713",1,1,0,1,59,1
"9714",1,0,1,0,28,1
"9715",1,0,0,0,22,1
"9716",1,1,0,1,31,1
"9717",1,0,1,1,34,0
"9718",1,0,1,0,50,0
"9719",1,0,0,0,42,1
"9720",1,1,0,1,43,0
"9721",1,0,0,1,17,1
"9722",1,0,1,0,35,1
"9723",1,0,1,0,41,1
"9724",1,0,1,0,33,1
"9725",1,1,0,1,35,1
"9726",1,1,0,0,58,0
"9727",1,1,0,1,38,0
"9728",1,0,1,1,31,0
"9729",1,1,0,0,48,0
"9730",1,0,0,1,39,0
"9731",1,1,0,1,43,0
"9732",1,1,0,1,24,0
"9733",1,0,1,1,52,1
"9734",1,0,0,1,51,0
"9735",1,0,1,1,15,0
"9736",1,0,1,1,53,0
"9737",1,0,0,1,40,1
"9738",1,0,0,1,43,0
"9739",1,0,1,0,18,1
"9740",1,0,1,1,46,0
"9741",1,1,0,1,68,1
"9742",1,1,0,1,51,1
"9743",1,0,0,1,24,1
"9744",1,1,0,1,46,1
"9745",1,0,1,0,36,1
"9746",1,1,0,0,18,1
"9747",1,1,0,1,32,1
"9748",1,0,1,0,62,1
"9749",1,1,0,1,5,1
"9750",1,0,1,0,38,0
"9751",1,0,1,1,50,0
