"","x"
"12585",1
"12586",1
"12587",1
"12588",0
"12589",1
"12590",1
"12591",0
"12592",0
"12593",1
"12594",0
"12595",1
"12596",0
"12597",0
"12598",0
"12599",0
"12600",1
"12601",0
"12602",0
"12603",0
"12604",1
"12605",1
"12606",0
"12607",0
"12608",0
"12609",1
"12610",0
"12611",0
"12612",1
"12613",1
"12614",1
"12615",0
"12616",0
"12617",1
"12618",1
"12619",1
"12620",0
"12621",0
"12622",1
"12623",1
"12624",0
"12625",0
"12626",0
"12627",1
"12628",1
"12629",1
"12630",0
"12631",0
"12632",1
"12633",0
"12634",0
"12635",1
"12636",0
"12637",1
"12638",0
"12639",0
"12640",0
"12641",1
"12642",1
"12643",0
"12644",0
"12645",0
"12646",1
"12647",0
"12648",0
"12649",0
"12650",0
"12651",0
"12652",0
"12653",0
"12654",1
"12655",0
"12656",0
"12657",1
"12658",1
"12659",0
"12660",0
"12661",0
"12662",0
"12663",1
"12664",0
"12665",1
"12666",1
"12667",1
"12668",0
"12669",0
"12670",1
"12671",0
"12672",1
"12673",1
"12674",1
"12675",0
"12676",0
"12677",1
"12678",0
"12679",0
"12680",1
"12681",1
"12682",1
"12683",0
"12684",0
"12685",0
"12686",0
"12687",1
"12688",0
"12689",1
"12690",1
"12691",1
"12692",1
"12693",1
"12694",1
"12695",1
"12696",0
"12697",1
"12698",1
"12699",1
"12700",0
"12701",0
"12702",0
"12703",1
"12704",0
"12705",0
"12706",1
"12707",0
"12708",0
"12709",1
"12710",1
"12711",0
"12712",1
"12713",0
"12714",1
"12715",1
"12716",0
"12717",1
"12718",1
"12719",0
"12720",0
"12721",0
"12722",1
"12723",0
"12724",0
"12725",0
"12726",0
"12727",0
"12728",1
"12729",1
"12730",1
"12731",0
"12732",0
"12733",0
"12734",0
"12735",1
"12736",1
"12737",1
"12738",1
"12739",1
"12740",1
"12741",1
"12742",0
"12743",0
"12744",0
"12745",0
"12746",1
"12747",0
"12748",1
"12749",1
"12750",0
"12751",0
"12752",1
"12753",0
"12754",1
"12755",0
"12756",0
"12757",1
"12758",1
"12759",1
"12760",0
"12761",1
"12762",1
"12763",1
"12764",0
"12765",1
"12766",1
"12767",0
"12768",1
"12769",1
"12770",0
"12771",0
"12772",1
"12773",1
"12774",0
"12775",0
"12776",0
"12777",0
"12778",1
"12779",1
"12780",0
"12781",0
"12782",0
"12783",0
"12784",0
"12785",1
"12786",0
"12787",1
"12788",0
"12789",0
"12790",0
"12791",0
"12792",1
"12793",0
"12794",0
"12795",1
"12796",1
"12797",0
"12798",1
"12799",0
"12800",0
"12801",0
"12802",1
"12803",0
"12804",0
"12805",0
"12806",0
"12807",0
"12808",0
"12809",0
"12810",0
"12811",0
"12812",0
"12813",1
"12814",0
"12815",0
"12816",0
"12817",0
"12818",0
"12819",1
"12820",0
"12821",1
"12822",0
"12823",0
"12824",0
"12825",0
"12826",0
"12827",0
"12828",0
"12829",1
"12830",1
"12831",0
"12832",0
"12833",1
"12834",1
"12835",0
"12836",0
"12837",0
"12838",0
"12839",0
"12840",0
"12841",0
"12842",0
"12843",0
"12844",0
"12845",0
"12846",1
"12847",0
"12848",0
"12849",0
"12850",0
"12851",0
"12852",1
"12853",1
"12854",0
"12855",1
"12856",0
"12857",0
"12858",1
"12859",0
"12860",1
"12861",0
"12862",0
"12863",1
"12864",1
"12865",0
"12866",0
"12867",0
"12868",1
"12869",1
"12870",1
"12871",0
"12872",0
"12873",0
"12874",0
"12875",0
"12876",1
"12877",0
"12878",0
"12879",1
"12880",0
"12881",1
"12882",0
"12883",0
"12884",1
"12885",1
"12886",0
"12887",0
"12888",0
"12889",0
"12890",0
"12891",1
"12892",0
"12893",1
"12894",0
"12895",1
"12896",0
"12897",0
"12898",1
"12899",0
"12900",0
"12901",0
"12902",0
"12903",0
"12904",0
"12905",0
"12906",0
"12907",0
"12908",0
"12909",0
"12910",0
"12911",0
"12912",1
"12913",0
"12914",1
"12915",1
"12916",0
"12917",1
"12918",0
"12919",1
"12920",1
"12921",1
"12922",0
"12923",1
"12924",1
"12925",0
"12926",1
"12927",0
"12928",1
"12929",1
"12930",0
"12931",0
"12932",0
"12933",1
"12934",0
"12935",0
"12936",0
"12937",0
"12938",0
"12939",0
"12940",0
"12941",1
"12942",0
"12943",1
"12944",1
"12945",1
"12946",0
"12947",1
"12948",0
"12949",1
"12950",0
"12951",0
"12952",0
"12953",1
"12954",0
"12955",0
"12956",0
"12957",1
"12958",0
"12959",0
"12960",1
"12961",0
"12962",0
"12963",0
"12964",1
"12965",0
"12966",0
"12967",0
"12968",0
"12969",1
"12970",1
"12971",0
"12972",0
"12973",0
"12974",0
"12975",1
"12976",0
"12977",1
"12978",1
"12979",0
"12980",1
"12981",1
"12982",1
"12983",1
"12984",1
"12985",1
"12986",0
"12987",1
"12988",1
"12989",0
"12990",0
"12991",1
"12992",1
"12993",0
"12994",1
"12995",1
"12996",1
"12997",1
"12998",0
"12999",0
"13000",0
"13001",1
"13002",0
"13003",0
"13004",0
"13005",0
"13006",1
"13007",1
"13008",0
"13009",1
"13010",0
"13011",0
"13012",0
"13013",0
"13014",0
"13015",0
"13016",0
"13017",1
"13018",1
"13019",0
"13020",1
"13021",0
"13022",0
"13023",0
"13024",1
"13025",0
"13026",0
"13027",1
"13028",0
"13029",1
"13030",0
"13031",0
"13032",0
"13033",0
"13034",0
"13035",0
"13036",0
"13037",1
"13038",1
"13039",0
"13040",0
"13041",0
"13042",0
"13043",0
"13044",0
"13045",0
"13046",0
"13047",1
"13048",0
"13049",0
"13050",0
"13051",0
"13052",1
"13053",1
"13054",0
"13055",1
"13056",1
"13057",0
"13058",0
"13059",0
"13060",0
"13061",1
"13062",0
"13063",0
"13064",0
"13065",0
"13066",0
"13067",0
"13068",0
"13069",0
"13070",0
"13071",0
"13072",0
"13073",1
"13074",0
"13075",0
"13076",0
"13077",0
"13078",1
"13079",0
"13080",0
"13081",0
"13082",1
"13083",0
"13084",0
"13085",1
"13086",1
"13087",0
"13088",0
"13089",0
"13090",0
"13091",0
"13092",1
"13093",1
"13094",1
"13095",1
"13096",0
"13097",0
"13098",0
"13099",1
"13100",0
"13101",0
"13102",1
"13103",0
"13104",0
"13105",0
"13106",0
"13107",1
"13108",0
"13109",0
"13110",0
"13111",1
"13112",1
"13113",0
"13114",1
"13115",0
"13116",0
"13117",1
"13118",0
"13119",1
"13120",1
"13121",0
"13122",1
"13123",0
"13124",0
"13125",0
"13126",1
"13127",0
"13128",1
"13129",0
"13130",0
"13131",0
"13132",0
"13133",0
"13134",0
"13135",0
"13136",0
"13137",0
"13138",1
"13139",0
"13140",0
"13141",1
"13142",0
"13143",0
"13144",0
"13145",0
"13146",0
"13147",0
"13148",0
"13149",1
"13150",0
"13151",0
"13152",0
"13153",1
"13154",0
"13155",0
"13156",0
"13157",0
"13158",0
"13159",0
"13160",0
"13161",0
"13162",0
"13163",1
"13164",0
"13165",0
"13166",0
"13167",0
"13168",0
"13169",0
"13170",1
"13171",1
"13172",1
"13173",0
"13174",1
"13175",0
"13176",0
"13177",0
"13178",1
"13179",1
"13180",0
"13181",0
"13182",1
"13183",1
"13184",1
"13185",0
"13186",0
"13187",1
"13188",0
"13189",0
"13190",0
"13191",0
"13192",0
"13193",0
"13194",0
"13195",0
"13196",0
"13197",1
"13198",0
"13199",0
"13200",1
"13201",0
"13202",0
"13203",0
"13204",0
"13205",0
"13206",0
"13207",0
"13208",0
"13209",0
"13210",0
"13211",0
"13212",0
"13213",0
"13214",1
"13215",0
"13216",0
"13217",0
"13218",0
"13219",0
"13220",0
"13221",1
"13222",1
"13223",0
"13224",1
"13225",0
"13226",0
"13227",1
"13228",0
"13229",1
"13230",1
"13231",0
"13232",0
"13233",0
"13234",1
"13235",1
"13236",0
"13237",1
"13238",0
"13239",0
"13240",0
"13241",0
"13242",1
"13243",0
"13244",0
"13245",0
"13246",0
"13247",1
"13248",0
"13249",0
"13250",0
"13251",0
"13252",1
"13253",0
"13254",1
"13255",0
"13256",0
"13257",0
"13258",1
"13259",0
"13260",0
"13261",0
"13262",0
"13263",0
"13264",0
"13265",0
"13266",1
"13267",1
"13268",0
"13269",0
"13270",0
"13271",0
"13272",0
"13273",0
"13274",0
"13275",1
"13276",0
"13277",1
"13278",1
"13279",0
"13280",0
"13281",0
"13282",0
"13283",0
"13284",1
"13285",1
"13286",0
"13287",0
"13288",1
"13289",0
"13290",0
"13291",0
"13292",0
"13293",0
"13294",1
"13295",0
"13296",1
"13297",1
"13298",0
"13299",0
"13300",1
"13301",1
"13302",0
"13303",0
"13304",0
"13305",0
"13306",0
"13307",1
"13308",1
"13309",0
"13310",0
"13311",0
"13312",0
"13313",0
"13314",0
"13315",0
"13316",1
"13317",0
"13318",0
"13319",0
"13320",0
"13321",0
"13322",0
"13323",1
"13324",0
"13325",0
"13326",0
"13327",0
"13328",0
"13329",1
"13330",0
"13331",0
"13332",0
"13333",0
"13334",0
"13335",0
"13336",0
"13337",0
"13338",0
"13339",1
"13340",0
"13341",0
"13342",0
"13343",1
"13344",0
"13345",0
"13346",1
"13347",0
"13348",1
"13349",0
"13350",1
"13351",0
"13352",1
"13353",0
"13354",1
"13355",0
"13356",0
"13357",0
"13358",1
"13359",1
"13360",0
"13361",0
"13362",1
"13363",0
"13364",0
"13365",0
"13366",1
"13367",0
"13368",0
"13369",1
"13370",0
"13371",0
"13372",0
"13373",0
"13374",0
"13375",1
"13376",0
"13377",0
"13378",1
"13379",1
"13380",0
"13381",0
"13382",0
"13383",0
"13384",1
"13385",0
"13386",1
"13387",1
"13388",0
"13389",0
"13390",1
"13391",0
"13392",0
"13393",0
"13394",0
"13395",0
"13396",0
"13397",1
"13398",0
"13399",0
"13400",0
"13401",0
"13402",0
"13403",0
"13404",0
"13405",0
"13406",0
"13407",0
"13408",0
"13409",0
"13410",0
"13411",1
"13412",1
"13413",1
"13414",1
"13415",1
"13416",0
"13417",0
"13418",0
"13419",1
"13420",1
"13421",0
"13422",0
"13423",1
"13424",0
"13425",1
"13426",1
"13427",0
"13428",0
"13429",1
"13430",1
"13431",0
"13432",0
"13433",0
"13434",1
"13435",1
"13436",1
"13437",0
"13438",1
"13439",1
"13440",1
"13441",1
"13442",1
"13443",1
"13444",1
"13445",1
"13446",1
"13447",0
"13448",0
"13449",1
"13450",1
"13451",1
"13452",0
"13453",0
"13454",0
"13455",0
"13456",0
"13457",0
"13458",0
"13459",0
"13460",0
"13461",1
"13462",0
"13463",0
"13464",0
"13465",1
"13466",0
"13467",1
"13468",0
"13469",0
"13470",0
"13471",0
"13472",1
"13473",1
"13474",0
"13475",1
"13476",0
"13477",0
"13478",1
"13479",0
"13480",1
"13481",1
"13482",1
"13483",0
"13484",1
"13485",1
"13486",1
"13487",0
"13488",1
"13489",1
"13490",0
"13491",0
"13492",0
"13493",0
"13494",1
"13495",1
"13496",1
"13497",0
"13498",0
"13499",0
"13500",0
"13501",0
"13502",0
"13503",0
"13504",0
"13505",0
"13506",0
"13507",0
"13508",1
"13509",1
"13510",0
"13511",1
"13512",1
"13513",0
"13514",0
"13515",0
"13516",1
"13517",1
"13518",1
"13519",1
"13520",0
"13521",1
"13522",0
"13523",0
"13524",0
"13525",1
"13526",1
"13527",0
"13528",0
"13529",1
"13530",0
"13531",1
"13532",1
"13533",1
"13534",0
"13535",0
"13536",1
"13537",0
"13538",0
"13539",1
"13540",0
"13541",0
"13542",1
"13543",1
"13544",1
"13545",0
"13546",0
"13547",1
"13548",1
"13549",0
"13550",0
"13551",1
"13552",0
"13553",1
"13554",0
"13555",1
"13556",0
"13557",0
"13558",0
"13559",0
"13560",0
"13561",1
"13562",1
"13563",0
"13564",0
"13565",0
"13566",0
"13567",1
"13568",1
"13569",0
"13570",1
"13571",0
"13572",0
"13573",1
"13574",0
"13575",0
"13576",1
"13577",1
"13578",1
"13579",1
"13580",1
"13581",1
"13582",0
"13583",0
"13584",0
"13585",1
"13586",1
"13587",1
"13588",1
"13589",0
"13590",0
"13591",0
"13592",1
"13593",0
"13594",1
"13595",0
"13596",0
"13597",0
"13598",0
"13599",1
"13600",0
"13601",0
"13602",0
"13603",1
"13604",0
"13605",0
"13606",0
"13607",0
"13608",0
"13609",0
"13610",0
"13611",0
"13612",0
"13613",0
"13614",1
"13615",0
"13616",0
"13617",0
"13618",0
"13619",0
"13620",0
"13621",0
"13622",0
"13623",0
"13624",0
"13625",1
"13626",0
"13627",1
"13628",0
"13629",0
"13630",0
"13631",0
"13632",0
"13633",1
"13634",0
"13635",0
"13636",0
"13637",0
"13638",0
"13639",0
"13640",0
"13641",0
"13642",1
"13643",0
"13644",0
"13645",0
"13646",0
"13647",0
"13648",0
"13649",1
"13650",0
"13651",1
"13652",0
"13653",1
"13654",1
"13655",1
"13656",1
"13657",0
"13658",0
"13659",1
"13660",0
"13661",0
"13662",0
"13663",0
"13664",0
"13665",0
"13666",1
"13667",1
"13668",0
"13669",0
"13670",1
"13671",1
"13672",0
"13673",1
"13674",1
"13675",0
"13676",1
"13677",0
"13678",0
"13679",1
"13680",0
"13681",0
"13682",0
"13683",0
"13684",1
"13685",0
"13686",0
"13687",0
"13688",0
"13689",1
"13690",0
"13691",0
"13692",0
"13693",1
"13694",0
"13695",0
"13696",0
"13697",0
"13698",0
"13699",1
"13700",0
"13701",1
"13702",0
"13703",0
"13704",0
"13705",0
"13706",0
"13707",1
"13708",0
"13709",0
"13710",1
"13711",0
"13712",0
"13713",0
"13714",0
"13715",1
"13716",0
"13717",0
"13718",0
"13719",0
"13720",0
"13721",0
"13722",0
"13723",1
"13724",0
"13725",1
"13726",0
"13727",0
"13728",1
"13729",0
"13730",0
"13731",1
"13732",0
"13733",0
"13734",1
"13735",0
"13736",0
"13737",0
"13738",1
"13739",0
"13740",1
"13741",1
"13742",0
"13743",0
"13744",0
"13745",0
"13746",0
"13747",1
"13748",0
"13749",0
"13750",0
"13751",0
"13752",0
"13753",0
"13754",0
"13755",0
"13756",0
"13757",0
"13758",1
"13759",0
"13760",0
"13761",0
"13762",0
"13763",0
"13764",0
"13765",0
"13766",0
"13767",0
"13768",1
"13769",0
"13770",0
"13771",0
"13772",0
"13773",1
"13774",1
"13775",1
"13776",1
"13777",0
"13778",0
"13779",0
"13780",0
"13781",1
"13782",0
"13783",1
"13784",1
"13785",0
"13786",0
"13787",1
"13788",0
"13789",0
"13790",0
"13791",0
"13792",0
"13793",0
"13794",1
"13795",0
"13796",0
"13797",0
"13798",0
"13799",0
"13800",0
"13801",1
"13802",0
"13803",0
"13804",0
"13805",0
"13806",1
"13807",1
"13808",1
"13809",0
"13810",1
"13811",1
"13812",1
"13813",1
"13814",1
"13815",0
"13816",0
"13817",0
"13818",1
"13819",1
"13820",1
"13821",0
"13822",0
"13823",0
"13824",1
"13825",1
"13826",0
"13827",0
"13828",1
"13829",1
"13830",1
"13831",0
"13832",1
"13833",0
"13834",1
"13835",1
"13836",1
"13837",0
"13838",1
"13839",1
"13840",1
"13841",0
"13842",0
"13843",1
"13844",0
"13845",1
"13846",0
"13847",0
"13848",0
"13849",1
"13850",0
"13851",0
"13852",0
"13853",0
"13854",0
"13855",1
"13856",0
"13857",0
"13858",0
"13859",0
"13860",0
"13861",0
"13862",0
"13863",0
"13864",1
"13865",1
"13866",1
"13867",0
"13868",1
"13869",0
"13870",0
"13871",0
"13872",1
"13873",0
"13874",1
"13875",1
"13876",1
"13877",0
"13878",0
"13879",0
"13880",0
"13881",0
"13882",0
"13883",0
"13884",1
"13885",0
"13886",1
"13887",1
"13888",0
"13889",0
"13890",0
"13891",0
"13892",0
"13893",0
"13894",0
"13895",0
"13896",1
"13897",1
"13898",0
"13899",1
"13900",1
"13901",0
"13902",0
"13903",1
"13904",0
"13905",0
"13906",0
"13907",0
"13908",1
"13909",0
"13910",0
"13911",0
"13912",1
"13913",1
"13914",0
"13915",1
"13916",1
"13917",0
"13918",0
"13919",0
"13920",0
"13921",0
"13922",0
"13923",0
"13924",0
"13925",0
"13926",0
"13927",0
"13928",1
"13929",0
"13930",0
"13931",0
"13932",0
"13933",0
"13934",1
"13935",1
"13936",1
"13937",1
"13938",0
"13939",1
"13940",0
"13941",0
"13942",1
"13943",1
"13944",0
"13945",0
"13946",0
"13947",0
"13948",0
"13949",0
"13950",1
"13951",0
"13952",0
"13953",0
"13954",0
"13955",0
"13956",0
"13957",0
"13958",0
"13959",0
"13960",0
"13961",1
"13962",0
"13963",0
"13964",0
"13965",0
"13966",0
"13967",1
"13968",0
"13969",1
"13970",0
"13971",0
"13972",0
"13973",0
"13974",0
"13975",0
"13976",0
"13977",0
"13978",0
"13979",0
"13980",0
"13981",0
"13982",0
"13983",1
"13984",0
"13985",0
"13986",1
"13987",0
"13988",1
"13989",0
"13990",0
"13991",0
"13992",1
"13993",1
"13994",0
"13995",1
"13996",1
"13997",1
"13998",1
"13999",0
"14000",0
"14001",1
"14002",0
"14003",0
"14004",0
"14005",0
"14006",0
"14007",0
"14008",0
"14009",1
"14010",0
"14011",0
"14012",0
"14013",1
"14014",0
"14015",1
"14016",0
"14017",0
"14018",1
"14019",1
"14020",0
"14021",0
"14022",0
"14023",1
"14024",0
"14025",0
"14026",0
"14027",1
"14028",1
"14029",0
"14030",0
"14031",1
"14032",0
"14033",0
"14034",0
"14035",0
"14036",0
"14037",0
"14038",0
"14039",0
"14040",0
"14041",1
"14042",0
"14043",1
"14044",1
"14045",0
"14046",0
"14047",0
"14048",1
"14049",0
"14050",0
"14051",0
"14052",0
"14053",0
"14054",0
"14055",1
"14056",0
"14057",0
"14058",1
"14059",1
"14060",0
"14061",0
"14062",1
"14063",0
"14064",0
"14065",0
"14066",0
"14067",1
"14068",1
"14069",0
"14070",0
"14071",0
"14072",1
"14073",0
"14074",0
"14075",0
"14076",1
"14077",0
"14078",1
"14079",1
"14080",1
"14081",0
"14082",0
"14083",1
"14084",1
"14085",0
"14086",1
"14087",0
"14088",1
"14089",1
"14090",0
"14091",0
"14092",0
"14093",0
"14094",1
"14095",1
"14096",0
"14097",1
"14098",0
"14099",0
"14100",0
"14101",1
"14102",1
"14103",0
"14104",1
"14105",1
"14106",1
"14107",1
"14108",1
"14109",0
"14110",0
"14111",0
"14112",0
"14113",0
"14114",1
"14115",0
"14116",1
"14117",1
"14118",0
"14119",0
"14120",0
"14121",1
"14122",0
"14123",1
"14124",0
"14125",0
"14126",0
"14127",0
"14128",0
"14129",0
"14130",0
"14131",0
"14132",0
"14133",0
"14134",0
"14135",0
"14136",1
"14137",0
"14138",1
"14139",0
"14140",0
"14141",0
"14142",0
"14143",0
"14144",1
"14145",0
"14146",1
"14147",0
"14148",0
"14149",0
"14150",0
"14151",0
"14152",1
"14153",1
"14154",1
"14155",0
"14156",0
"14157",0
"14158",1
"14159",1
"14160",1
"14161",1
"14162",0
"14163",1
"14164",1
"14165",0
"14166",0
"14167",0
"14168",0
"14169",0
"14170",1
"14171",0
"14172",1
"14173",0
"14174",1
"14175",0
"14176",1
"14177",1
"14178",1
"14179",0
"14180",0
"14181",0
"14182",0
"14183",0
"14184",0
"14185",0
"14186",0
"14187",0
"14188",0
"14189",1
"14190",1
"14191",1
"14192",0
"14193",0
"14194",0
"14195",1
"14196",0
"14197",1
"14198",0
"14199",0
"14200",1
"14201",1
"14202",1
"14203",0
"14204",0
"14205",0
"14206",0
"14207",0
"14208",1
"14209",0
"14210",0
"14211",1
"14212",0
"14213",0
"14214",0
"14215",0
"14216",0
"14217",0
"14218",0
"14219",0
"14220",0
"14221",0
"14222",0
"14223",0
"14224",0
"14225",0
"14226",0
"14227",0
"14228",0
"14229",0
"14230",0
"14231",0
"14232",0
"14233",0
"14234",0
"14235",0
"14236",0
"14237",0
"14238",0
"14239",0
"14240",1
"14241",0
"14242",0
"14243",0
"14244",0
"14245",0
"14246",1
"14247",0
"14248",0
"14249",0
"14250",0
"14251",1
"14252",1
"14253",1
"14254",0
"14255",0
"14256",0
"14257",0
"14258",0
"14259",0
"14260",0
"14261",0
"14262",0
"14263",0
"14264",1
"14265",0
"14266",0
"14267",1
"14268",0
"14269",1
"14270",0
"14271",0
"14272",0
"14273",0
"14274",0
"14275",1
"14276",1
"14277",0
"14278",0
"14279",0
"14280",0
"14281",1
"14282",1
"14283",0
"14284",0
"14285",0
"14286",1
"14287",0
"14288",1
"14289",0
"14290",1
"14291",1
"14292",0
"14293",1
"14294",0
"14295",0
"14296",0
"14297",0
"14298",0
"14299",0
"14300",1
"14301",1
"14302",1
"14303",0
"14304",0
"14305",0
"14306",0
"14307",1
"14308",0
"14309",0
"14310",0
"14311",1
"14312",0
"14313",1
"14314",0
"14315",0
"14316",1
"14317",1
"14318",0
"14319",0
"14320",0
"14321",0
"14322",1
"14323",0
"14324",0
"14325",1
"14326",0
"14327",0
"14328",1
"14329",0
"14330",0
"14331",1
"14332",0
"14333",0
"14334",0
"14335",0
"14336",0
"14337",1
"14338",0
"14339",0
"14340",0
"14341",0
"14342",1
"14343",0
"14344",0
"14345",0
"14346",0
"14347",0
"14348",0
"14349",1
"14350",1
"14351",0
"14352",0
"14353",0
"14354",0
"14355",0
"14356",1
"14357",1
"14358",1
"14359",0
"14360",0
"14361",0
"14362",0
"14363",0
"14364",0
"14365",0
"14366",0
"14367",0
"14368",0
"14369",1
"14370",1
"14371",0
"14372",0
"14373",1
"14374",1
"14375",0
"14376",1
"14377",0
"14378",0
"14379",1
"14380",0
"14381",1
"14382",0
"14383",1
"14384",0
"14385",0
"14386",0
"14387",0
"14388",0
"14389",0
"14390",1
"14391",0
"14392",1
"14393",0
"14394",1
"14395",0
"14396",0
"14397",1
"14398",0
"14399",0
"14400",0
"14401",0
"14402",1
"14403",1
"14404",1
"14405",1
"14406",1
"14407",0
"14408",0
"14409",0
"14410",0
"14411",0
"14412",0
"14413",0
"14414",0
"14415",0
"14416",0
"14417",1
"14418",1
"14419",0
"14420",0
"14421",0
"14422",1
"14423",1
"14424",0
"14425",0
"14426",0
"14427",1
"14428",0
"14429",0
"14430",0
"14431",0
"14432",0
"14433",0
"14434",1
"14435",0
"14436",0
"14437",0
"14438",0
"14439",0
"14440",0
"14441",0
"14442",0
"14443",0
"14444",0
"14445",0
"14446",0
"14447",0
"14448",0
"14449",1
"14450",0
"14451",1
"14452",0
"14453",0
"14454",0
"14455",0
"14456",0
"14457",0
"14458",0
"14459",0
"14460",0
"14461",0
"14462",0
"14463",0
"14464",0
"14465",0
"14466",0
"14467",0
"14468",1
"14469",1
"14470",0
"14471",0
"14472",0
"14473",0
"14474",1
"14475",0
"14476",0
"14477",1
"14478",0
"14479",0
"14480",0
"14481",1
"14482",0
"14483",0
"14484",0
"14485",1
"14486",0
"14487",0
"14488",1
"14489",0
"14490",0
"14491",0
"14492",1
"14493",0
"14494",0
"14495",0
"14496",0
"14497",0
"14498",0
"14499",1
"14500",0
"14501",0
"14502",0
"14503",0
"14504",0
"14505",0
"14506",0
"14507",0
"14508",0
"14509",0
"14510",0
"14511",0
"14512",0
"14513",0
"14514",1
"14515",0
"14516",0
"14517",0
"14518",1
"14519",1
"14520",1
"14521",0
"14522",0
"14523",1
"14524",1
"14525",0
"14526",1
"14527",0
"14528",0
"14529",1
"14530",1
"14531",1
"14532",1
"14533",1
"14534",0
"14535",0
"14536",0
"14537",0
"14538",1
"14539",0
"14540",0
"14541",0
"14542",1
"14543",1
"14544",0
"14545",0
"14546",1
"14547",0
"14548",1
"14549",0
"14550",0
"14551",0
"14552",1
"14553",0
"14554",0
"14555",0
"14556",0
"14557",0
"14558",1
"14559",0
"14560",0
"14561",1
"14562",0
"14563",0
"14564",1
"14565",0
"14566",1
"14567",0
"14568",0
"14569",0
"14570",0
"14571",0
"14572",0
"14573",0
"14574",0
"14575",1
"14576",0
"14577",0
"14578",0
"14579",0
"14580",1
"14581",0
"14582",0
"14583",0
"14584",0
"14585",0
"14586",0
"14587",1
"14588",1
"14589",0
"14590",1
"14591",1
"14592",0
"14593",0
"14594",1
"14595",0
"14596",0
"14597",0
"14598",0
"14599",0
"14600",0
"14601",0
"14602",0
"14603",0
"14604",1
"14605",0
"14606",1
"14607",0
"14608",0
"14609",0
"14610",0
"14611",1
"14612",0
"14613",0
"14614",1
"14615",1
"14616",1
"14617",0
"14618",0
"14619",0
"14620",0
"14621",1
"14622",0
"14623",0
"14624",0
"14625",1
"14626",0
"14627",0
"14628",0
"14629",1
"14630",1
"14631",0
"14632",1
"14633",1
"14634",0
"14635",1
"14636",1
"14637",0
"14638",0
"14639",0
"14640",0
"14641",1
"14642",0
"14643",0
"14644",0
"14645",1
"14646",0
"14647",0
"14648",1
"14649",0
"14650",1
"14651",0
"14652",0
"14653",0
"14654",1
"14655",1
"14656",0
"14657",0
"14658",1
"14659",1
"14660",0
"14661",1
"14662",0
"14663",1
"14664",1
"14665",0
"14666",0
"14667",0
"14668",0
"14669",1
"14670",0
"14671",0
"14672",1
"14673",1
"14674",1
"14675",1
"14676",0
"14677",1
"14678",1
"14679",1
"14680",0
"14681",1
"14682",0
"14683",0
"14684",0
"14685",0
"14686",0
"14687",0
"14688",1
"14689",1
"14690",0
"14691",1
"14692",0
"14693",0
"14694",1
"14695",0
"14696",0
"14697",0
"14698",0
"14699",0
"14700",0
"14701",0
"14702",0
"14703",0
"14704",0
"14705",0
"14706",0
"14707",0
"14708",0
"14709",0
"14710",0
"14711",0
"14712",0
"14713",0
"14714",0
"14715",0
"14716",0
"14717",0
"14718",0
"14719",0
"14720",0
"14721",0
"14722",1
"14723",0
"14724",0
"14725",0
"14726",1
"14727",0
"14728",1
"14729",0
"14730",0
"14731",1
"14732",0
"14733",0
"14734",0
"14735",0
"14736",0
"14737",0
"14738",0
"14739",0
"14740",1
"14741",0
"14742",1
"14743",0
"14744",0
"14745",0
"14746",0
"14747",0
"14748",1
"14749",1
"14750",0
"14751",1
"14752",0
